N,W_1000
10000000,0.008071260056074614
10000000,0.006567614680212386
10000000,0.008317636317026311
10000000,0.007254001019816436
10000000,0.010766171315304107
10000000,0.015502414332155712
10000000,0.006109819956772289
10000000,0.009410943839553876
10000000,0.008635911501778115
10000000,0.008111183331367844
10000000,0.011378496213781952
10000000,0.01101276344634694
10000000,0.004292840803754472
10000000,0.006213547250974116
10000000,0.01086081930228
10000000,0.0087983918827228
10000000,0.01155802963564545
10000000,0.008088124471656855
10000000,0.006871191922767084
10000000,0.009946775391559526
10000000,0.011045867629208894
10000000,0.007770402644023511
10000000,0.006239639122824547
10000000,0.00903060839252956
10000000,0.008527395231025303
10000000,0.012768239272784587
10000000,0.0041796073221352925
10000000,0.00922907555733743
10000000,0.016514460271254805
10000000,0.006496314123641378
10000000,0.009827939856128398
10000000,0.008438748208585145
10000000,0.007174876199667057
10000000,0.012351470629616834
10000000,0.011978729287868584
10000000,0.006058942539875045
10000000,0.013175357703760993
10000000,0.005862738102322518
10000000,0.005692565919012127
10000000,0.010045735256614785
10000000,0.01077666774023911
10000000,0.004342411843291205
10000000,0.01040235359439734
10000000,0.008613742025912474
10000000,0.01418303817221478
10000000,0.011540439664381341
10000000,0.010026903504530837
10000000,0.015050807692010726
10000000,0.00851916894122906
10000000,0.007809298045257762
10000000,0.005378266844233037
10000000,0.010993116643740475
10000000,0.008709424801398025
10000000,0.007512928460708834
10000000,0.013728272136110498
10000000,0.007755851677666015
10000000,0.010491848388206493
10000000,0.01658064926209346
10000000,0.013181076906897182
10000000,0.009122177688275057
10000000,0.007736340871119074
10000000,0.00895015268146293
10000000,0.008577727781435729
10000000,0.013393567588737887
10000000,0.008815276955116524
10000000,0.014346946214699119
10000000,0.007814259134804269
10000000,0.007909703790601408
10000000,0.006553232675123755
10000000,0.013876222253659698
10000000,0.007629960713063766
10000000,0.007611286333701894
10000000,0.01078786212814109
10000000,0.012098753799696604
10000000,0.009650316046310503
10000000,0.008647889439835188
10000000,0.010752521278413973
10000000,0.015696647021140486
10000000,0.010652141361865874
10000000,0.014602815672864589
10000000,0.0027302936385225074
10000000,0.010960246707309884
10000000,0.009449323105407137
10000000,0.011543545618283746
10000000,0.011733641553375973
10000000,0.01244033185509319
10000000,0.010341168743576712
10000000,0.008177472715773737
10000000,0.005985473624936288
10000000,0.00424010742815506
10000000,0.01084951885809482
10000000,0.014569642223225321
10000000,0.012361691253160667
10000000,0.009438594886732266
10000000,0.011849771770028106
10000000,0.009838272285450866
10000000,0.006074928172949634
10000000,0.011811066623472644
10000000,0.008266288937470945
10000000,0.008757793203318931
10000000,0.016284635522158863
10000000,0.012277189888766693
10000000,0.008153867687465954
10000000,0.008840364814306723
10000000,0.011946126332622153
10000000,0.011323403614728611
10000000,0.014056505934226915
10000000,0.006169686295384169
10000000,0.012053438880745615
10000000,0.009922136098368117
10000000,0.008221501464043435
10000000,0.00917002903638775
10000000,0.006733898596481103
10000000,0.011508626539431743
10000000,0.005307703980973466
10000000,0.013017234294870117
10000000,0.011404275744793746
10000000,0.006291803668550977
10000000,0.009822829576614622
10000000,0.017920152554050328
10000000,0.008534471047324854
10000000,0.0066220402471235396
10000000,0.008016261949703729
10000000,0.010593288842659643
10000000,0.005153032664892421
10000000,0.00953865496831341
10000000,0.010199525886045224
10000000,0.011563533048322805
10000000,0.009732596432714735
10000000,0.01034860620031719
10000000,0.007979858055028877
10000000,0.01505548203525564
10000000,0.018234541344549604
10000000,0.007226764992159906
10000000,0.007059447679833242
10000000,0.01156964294231988
10000000,0.006288878031805667
10000000,0.014578443416721765
10000000,0.012213962507218623
10000000,0.008915239612624637
10000000,0.007881019065063777
10000000,0.009775054108346226
10000000,0.009915765066793036
10000000,0.004776765641778646
10000000,0.008600610321374047
10000000,0.009551591982120633
10000000,0.0022898879360087054
10000000,0.011136670133710114
10000000,0.01558998078448981
10000000,0.01006393955871665
10000000,0.012517033561181501
10000000,0.010114830015035658
10000000,0.008515046400313309
10000000,0.014510799649543604
10000000,0.008498548676140416
10000000,0.008825426979896522
10000000,0.008355246125442362
10000000,0.0065079819047617615
10000000,0.011045480780814354
10000000,0.011642281154362166
10000000,0.009861843201251275
10000000,0.014683494650242546
10000000,0.011330492595052921
10000000,0.020164295661657006
10000000,0.008336356583047655
10000000,0.0033351692824660217
10000000,0.012544393544200005
10000000,0.0069044608633312965
10000000,0.006248878697767135
10000000,0.010104794540640505
10000000,0.0038647240961801055
10000000,0.010867331816032055
10000000,0.010067097716850548
10000000,0.010475875741725371
10000000,0.007522425108225761
10000000,0.012934115048519934
10000000,0.007507239706229574
10000000,0.003701909562869976
10000000,0.006162254723054428
10000000,0.009728956648242915
10000000,0.009220025756282224
10000000,0.006985322022362461
10000000,0.012978982199801758
10000000,0.0121460274453149
10000000,0.008534959124563701
10000000,0.00773709904429809
10000000,0.01067135863978641
10000000,0.0077818201230624995
10000000,0.012465040108960324
10000000,0.012149085125764292
10000000,0.006994364456873958
10000000,0.007456496699132398
10000000,0.005941934367418189
10000000,0.013656678133146194
10000000,0.010973816466197883
10000000,0.0098725244313691
10000000,0.005304636877429325
10000000,0.006495640509159517
10000000,0.015404118684946733
10000000,0.012306949226213337
10000000,0.009169562070275084
10000000,0.011425170553301833
10000000,0.011691564131963705
10000000,0.0026197876377394014
10000000,0.008479208783521597
10000000,0.011468356537346236
10000000,0.0077059811883269935
10000000,0.018357675604150137
10000000,0.007831847308840012
10000000,0.014053047230103366
10000000,0.008294009957177995
10000000,0.005794164111626587
10000000,0.008516942651806358
10000000,0.007952466238702494
10000000,0.009239050815820105
10000000,0.011135920228129481
10000000,0.011711040405140705
10000000,0.010473632709102176
10000000,0.00854786450674494
10000000,0.006983105316141547
10000000,0.011193162348959729
10000000,0.011570608864622356
10000000,0.006100238763056431
10000000,0.00543870941332969
10000000,0.012104065072938153
10000000,0.007453578374927217
10000000,0.007585783912036792
10000000,0.010253455360352492
10000000,0.0032000960885671947
10000000,0.010452694910922489
10000000,0.009465575810209792
10000000,0.011095276884249716
10000000,0.0033893111354080796
10000000,0.015673619188746657
10000000,0.006660031669341815
10000000,0.009613394005742681
10000000,0.010037084530718055
10000000,0.01299289166426576
10000000,0.008462275573779654
10000000,0.013711869371697882
10000000,0.008530647004072245
10000000,0.017327556310502867
10000000,0.015367752669784629
10000000,0.012073093926022294
10000000,0.012755582531534193
10000000,0.006495945498219302
10000000,0.004606053860569892
10000000,0.012771553279194547
10000000,0.009201053997429431
10000000,0.009518432646111075
10000000,0.007354315120234767
10000000,0.007382350529509307
10000000,0.007182853268341893
10000000,0.01082377337277296
10000000,0.006001604493238277
10000000,0.012919298475005503
10000000,0.009306597482460877
10000000,0.008728703736309629
10000000,0.006084806408787391
10000000,0.013908780149262778
10000000,0.007030946872180754
10000000,0.003454820056965846
10000000,0.009257947687917545
10000000,0.007581401261628429
10000000,0.011088623081461524
10000000,0.010067097716850548
10000000,0.007789746729870539
10000000,0.005410859121341094
10000000,0.006182300242274286
10000000,0.019856491855534175
10000000,0.0068606986825531235
10000000,0.011031097946844315
10000000,0.005790861566221217
10000000,0.009503555095170313
10000000,0.013291394174825277
10000000,0.007211027928566427
10000000,0.006294964087706134
10000000,0.01480206397639705
10000000,0.014556874467633651
10000000,0.006399878596725528
10000000,0.009342063673895451
10000000,0.010151517744155791
10000000,0.011511000146124606
10000000,0.008123205816834567
10000000,0.0055697402395916695
10000000,0.005128510145878229
10000000,0.005592053792620177
10000000,0.007428019536737107
10000000,0.008973082691039802
10000000,0.011738510820187065
10000000,0.012170603371420174
10000000,0.0045430913637788395
10000000,0.01284752810421319
10000000,0.009240673675356192
10000000,0.0022960230774646817
10000000,0.008908184694921606
10000000,0.009147012806692834
10000000,0.006253203884627467
10000000,0.004093104702092232
10000000,0.010237818822888323
10000000,0.010248913500687573
10000000,0.006971500265930075
10000000,0.0109133534830681
10000000,0.01178344475101023
10000000,0.011002630170444672
10000000,0.009045413570909155
10000000,0.009278463067231568
10000000,0.009121100123334558
10000000,0.011063827731873976
10000000,0.009543799725316604
10000000,0.009477936171048196
10000000,0.012531755744785156
10000000,0.0030534647194201403
10000000,0.011910827947205327
10000000,0.006993855101722124
10000000,0.009740177130043604
10000000,0.005731010134354397
10000000,0.005755585943995278
10000000,0.0140146141932328
10000000,0.012196160457022098
10000000,0.008627200625161646
10000000,0.007060748546734663
10000000,0.015533087220360176
10000000,0.01055061485838682
10000000,0.006610518731572701
10000000,0.004878851628574377
10000000,0.016621000575872347
10000000,0.00876634868470616
10000000,0.013373737192259871
10000000,0.014139257233170333
10000000,0.015667685172014445
10000000,0.013175573494219717
10000000,0.00498156165014052
10000000,0.007917966302494861
10000000,0.009438490624863904
10000000,0.011095276884249716
10000000,0.00592340402172109
10000000,0.013188938925007831
10000000,0.007829891278829604
10000000,0.0067851621206889146
10000000,0.004611013847114709
10000000,0.013940823839616479
10000000,0.011765627755418229
10000000,0.015163225734545982
10000000,0.01367091977330337
10000000,0.008213474629312434
10000000,0.00903173961766146
10000000,0.006395877766688263
10000000,0.007424898687680703
10000000,0.008618615061934731
10000000,0.013827515351698905
10000000,0.012020576025083662
10000000,0.008531361084083589
10000000,0.01200014930587634
10000000,0.012482144678458873
10000000,0.010442609198029862
10000000,0.008915537658278905
10000000,0.009807117505054697
10000000,0.0086756740832159
10000000,0.010796169751566165
10000000,0.012389338961584007
10000000,0.01436676131431891
10000000,0.009029330268385927
10000000,0.006718375916547337
10000000,0.01023185744970967
10000000,0.007738613770850167
10000000,0.007079988879072907
10000000,0.007387286390196923
10000000,0.009860915125355585
10000000,0.01413421032175155
10000000,0.011460119696464655
10000000,0.010655564786680616
10000000,0.012067590513344717
10000000,0.002953483247925548
10000000,0.009709968910981748
10000000,0.014315004547537202
10000000,0.016069034742048793
10000000,0.007625405989894252
10000000,0.009450506284253035
10000000,0.008387710096184664
10000000,0.012713176425168116
10000000,0.009347682012348257
10000000,0.007937806258662583
10000000,0.013620730689447691
10000000,0.0082733144967998
10000000,0.005561940546814359
10000000,0.011797519459287753
10000000,0.012360002483923327
10000000,0.007486109012440956
10000000,0.008444050445598705
10000000,0.010154373511332304
10000000,0.010133318308426231
10000000,0.010347028340612963
10000000,0.015785168806632166
10000000,0.011647969908841427
10000000,0.007800332701868862
10000000,0.010687239541159244
10000000,0.010782031425544902
10000000,0.007172005500816536
10000000,0.006414442127350761
10000000,0.01739516143106168
10000000,0.008447610855638055
10000000,0.015188966180062602
10000000,0.009926149408659435
10000000,0.005020029741065635
10000000,0.008083265132247774
10000000,0.009519663141440149
10000000,0.014881084406663692
10000000,0.00843067198743841
10000000,0.007017004998792098
10000000,0.008922890621636315
10000000,0.010443819126634835
10000000,0.009233034845299137
10000000,0.009331056848540631
10000000,0.01188115786354449
10000000,0.010401537854226373
10000000,0.021106341337009282
10000000,0.01309142947960984
10000000,0.01067640962122296
10000000,0.011445397235894994
10000000,0.004535907025786212
10000000,0.009233034845299137
10000000,0.0040092476443430725
10000000,0.006484895084031939
10000000,0.008871351566060781
10000000,0.010472425647180983
10000000,0.009422348351732834
10000000,0.009644109489063801
10000000,0.005447800489382426
10000000,0.006470280514060955
10000000,0.007234327806329599
10000000,0.01615247061409386
10000000,0.006100673301418613
10000000,0.00932774352717558
10000000,0.008321954984832458
10000000,0.009451180588533448
10000000,0.014251079219708362
10000000,0.009124504480918283
10000000,0.015418270317545835
10000000,0.007249881385261836
10000000,0.008253447291547755
10000000,0.007688187158280346
10000000,0.012464704111236014
10000000,0.011773489773528878
10000000,0.01325590961579215
10000000,0.007998924933997342
10000000,0.009555165206345695
10000000,0.012102881894092143
10000000,0.007187734083238695
10000000,0.009698099230510238
10000000,0.014567836517893284
10000000,0.009936758240932653
10000000,0.010447762688646778
10000000,0.018480239813276844
10000000,0.008732943365454826
10000000,0.016867523321510425
10000000,0.008815992558163788
10000000,0.01005050201320179
10000000,0.01038803432706037
10000000,0.005157604589316467
10000000,0.008715338305521625
10000000,0.015880050874507834
10000000,0.009925470104965806
10000000,0.007799696084555663
10000000,0.010743345802723958
10000000,0.012261823202329492
10000000,0.014305606970936746
10000000,0.008410560956822133
10000000,0.008757863136011013
10000000,0.009255503105688678
10000000,0.013899808307991424
10000000,0.007947191912058726
10000000,0.004843506098126449
10000000,0.01149565797394092
10000000,0.009078261261549758
10000000,0.011666545906398262
10000000,0.010751900087633381
10000000,0.013201070574782925
10000000,0.006985269702725061
10000000,0.009808497649310466
10000000,0.007675142151890135
10000000,0.013872291244604318
10000000,0.008614790719813525
10000000,0.009498274618337854
10000000,0.011023772135519971
10000000,0.008861060957401246
10000000,0.005501478037271634
10000000,0.00444606453745644
10000000,0.00863625012438729
10000000,0.01124788123359688
10000000,0.0074209846537725
10000000,0.01306850695479056
10000000,0.006810641590151434
10000000,0.011095743901540112
10000000,0.00987608484140845
10000000,0.01116465171440717
10000000,0.009354642902872468
10000000,0.015629799446373993
10000000,0.009950860037330922
10000000,0.006994212825718549
10000000,0.010704223723884465
10000000,0.011605098531968339
10000000,0.00965189577835357
10000000,0.01037141908021022
10000000,0.009529049590725425
10000000,0.011342528281718889
10000000,0.009074940409509846
10000000,0.007695168163595945
10000000,0.010542052687490977
10000000,0.005365616949124186
10000000,0.014449752515392489
10000000,0.007093280847352945
10000000,0.007927400724227596
10000000,0.010579047202502578
10000000,0.011365911993580391
10000000,0.012092346395875975
10000000,0.007275719498880062
10000000,0.011077844907005696
10000000,0.007710890881518773
10000000,0.011760124342740874
10000000,0.009787494301360167
10000000,0.01921216706114548
10000000,0.005460739149329652
10000000,0.010874430889107889
10000000,0.004563059253225976
10000000,0.010252149978268066
10000000,0.0076432080400907765
10000000,0.006137103226537599
10000000,0.005774484720839523
10000000,0.007088974716527696
10000000,0.016586583278825784
10000000,0.0162434480671394
10000000,0.013487756875690038
10000000,0.01429051336866749
10000000,0.009996458112840001
10000000,0.012494547803649558
10000000,0.008141288458488827
10000000,0.004374305985241356
10000000,0.01188347167995174
10000000,0.010306002130360259
10000000,0.013384382377173765
10000000,0.007923469715172216
10000000,0.008031985985925028
10000000,0.005839316329697475
10000000,0.014424316774601098
10000000,0.011071268610466811
10000000,0.005578882468270208
10000000,0.008719332943734837
10000000,0.00383958277098162
10000000,0.01136930035933803
10000000,0.014362474311024997
10000000,0.010232820390134623
10000000,0.009468674623254625
10000000,0.00728697203643891
10000000,0.014247695652082282
10000000,0.0050481050218491585
10000000,0.007139660414294036
10000000,0.0021745150803623714
10000000,0.008423139438509253
10000000,0.011444009952215173
10000000,0.015520496973810083
10000000,0.009791963723362551
10000000,0.0073750969113953735
10000000,0.007993444706002384
10000000,0.011064906557734067
10000000,0.009637599832108878
10000000,0.010889302582594351
10000000,0.014403865773013447
10000000,0.0072471133352564054
10000000,0.012379933634105611
10000000,0.010475201437444959
10000000,0.013387102623047875
10000000,0.007614081690563879
10000000,0.008300167660960645
10000000,0.010443819126634835
10000000,0.012725059774417735
10000000,0.006504489682793935
10000000,0.009264077299773188
10000000,0.010728382341876896
10000000,0.006924915994912295
10000000,0.010504696193301077
10000000,0.0075921299456362945
10000000,0.006405908833204466
10000000,0.010243296885449893
10000000,0.0055528348902779134
10000000,0.006494482260508527
10000000,0.010695802036985613
10000000,0.011585617510698198
10000000,0.004989558554138962
10000000,0.008920062558806618
10000000,0.00951842850757989
10000000,0.0066157486587477
10000000,0.01753358202665356
10000000,0.009534413276031217
10000000,0.010895200856297915
10000000,0.011164847046809423
10000000,0.009325521817483251
10000000,0.007950154989053937
10000000,0.010157518318576697
10000000,0.006836919532477892
10000000,0.0051810988273804925
10000000,0.01496561241145511
10000000,0.006791333090686025
10000000,0.01250183555560791
10000000,0.00854430409670559
10000000,0.010559861937188275
10000000,0.006961282268515889
10000000,0.007880179731287296
10000000,0.012345181015128381
10000000,0.014107038972271169
10000000,0.009132207653790525
10000000,0.012566940559573747
10000000,0.010877434549130038
10000000,0.009950706400614906
10000000,0.0056478595725539815
10000000,0.007090131987409598
10000000,0.005599773684480613
10000000,0.008503437938589098
10000000,0.00713597307683278
10000000,0.005558710203585671
10000000,0.005792324908326374
10000000,0.00832480794094903
10000000,0.00871870172529754
10000000,0.006656830669264591
10000000,0.009816817544227474
10000000,0.013030233356230214
10000000,0.012747008387657077
10000000,0.007592540905796197
10000000,0.013112916541828668
10000000,0.006246097730355671
10000000,0.0099715912791295
10000000,0.01590974855359073
10000000,0.012946361851893129
10000000,0.013420955975277482
10000000,0.015359926566906767
10000000,0.0069206729109736465
10000000,0.011579887073108752
10000000,0.009011364741382755
10000000,0.01048350753234406
10000000,0.010230655507831643
10000000,0.011886648464844551
10000000,0.009861843201251275
10000000,0.008384638231235031
10000000,0.00976061000496764
10000000,0.009140477697769267
10000000,0.004278987229889508
10000000,0.008059830195047413
10000000,0.01638470297501704
10000000,0.007293512429617399
10000000,0.008511253897327098
10000000,0.013546874018703248
10000000,0.012614357772171014
10000000,0.010771664457973507
10000000,0.008327709585277066
10000000,0.00679897649626493
10000000,0.00735645465337631
10000000,0.01538603604329225
10000000,0.013934092264275777
10000000,0.007725306017132172
10000000,0.009148617186721664
10000000,0.014547962983738838
10000000,0.007485748855974306
10000000,0.011080891098259271
10000000,0.006740072961676891
10000000,0.008474982412518761
10000000,0.01078967081285409
10000000,0.0038797104403447413
10000000,0.01474460731568894
10000000,0.003678780463321818
10000000,0.016413019816801544
10000000,0.006404560126416103
10000000,0.008753075992452564
10000000,0.0060611775667599455
10000000,0.01619330843987521
10000000,0.013781071413695
10000000,0.01628726312199702
10000000,0.0073686714884677595
10000000,0.008193117866663657
10000000,0.006486871015888407
10000000,0.010866029096127106
10000000,0.012231200379450136
10000000,0.011068024075822414
