W_1000,W_3000,W_5000,W_10000,W_30000,W_50000
0.007269597382121296,0.0021354570694482877,0.0025118533410767308,0.00043240867030613916,0.0,0.0
0.005644256973972861,0.003975616795757753,0.002621784649030512,0.00074567484595911,0.0,0.0
0.0024567987531415314,0.003500184596224587,0.0030983782758869927,0.0006985830086237987,0.0,0.0
0.003242836501794466,0.00344408122535933,0.0018446965183770425,0.0004900340428786176,0.0,0.0
0.0035671969361680267,0.004656972075465893,0.002578604587535338,0.0006366382818715488,0.0,0.0
0.006063138612031671,0.002930239718886507,0.0022818953892778104,0.000582094066967298,0.0,0.0
0.007002801427302696,0.0029534330065299486,0.0018142675886065884,0.00040130618900657833,0.0,0.0
0.0028233761281114544,0.003620933731617093,0.0021042271670836943,0.0007453117859128611,0.0,0.0
0.003521555472271065,0.003912204088190818,0.0025536206102974024,0.0005479578268339225,0.0,0.0
0.00476129183284435,0.003092343341582371,0.0022106693274991374,0.00045560148011081214,0.0,0.0
0.005470200149726656,0.0036507876427832597,0.0026730640776415626,0.0004595251805955547,0.0,0.0
0.0036087430341341653,0.004346773721606967,0.0027837379345898583,0.0005545591412030593,0.0,0.0
0.004150229237693481,0.003880455754202039,0.001969044455995328,0.0005687173418457148,0.0,0.0
0.0024663730543872386,0.004179658171031497,0.0017480093812871633,0.0004997823674961488,0.0,0.0
0.004334754506188587,0.0027269384756831716,0.002145761226921117,0.0004731093686006771,0.0,0.0
0.00393050963587227,0.003036169599350047,0.0028081134714930123,0.0004459409925904323,0.0,0.0
0.006935454570239696,0.004455903295728314,0.0026748832403509226,0.0006187775798381923,0.0,0.0
0.004984827630092337,0.0020454142847892154,0.0020284220120522223,0.0007046629533391524,0.0,0.0
0.003761625523741041,0.0040483671600899385,0.0013539040148065062,0.0005351564475595261,0.0,0.0
0.0039450823077606945,0.0019213712239194436,0.0019819879358535797,0.000677390845887027,0.0,0.0
0.003364025971050566,0.00345822711450694,0.002576783546636374,0.0006050275481676026,0.0,0.0
0.005926623400963726,0.0027489026054438037,0.002441760624142586,0.0005642335232357576,0.0,0.0
0.004323215471826347,0.0036215164006703215,0.0024192502234570146,0.000362679092273277,0.0,0.0
0.005469918237308802,0.002875908473659927,0.002399854181862837,0.00048268693428843434,0.0,0.0
0.004814373361649915,0.004234119147499604,0.0022232239885823235,0.0006325690724252597,0.0,0.0
0.005751181346582146,0.0024269668948275758,0.0013610877638374763,0.00040498096569130393,0.0,0.0
0.0033020051784572457,0.0028821366613704935,0.0024691506325066337,0.0005006408046572819,0.0,0.0
0.0034257597376394777,0.0028989097153342414,0.0024694158285761825,0.0006915455568220485,0.0,0.0
0.00229821548555309,0.002748143054713603,0.0024546016629963807,0.0006639622550446145,0.0,0.0
0.00470940906155326,0.004411575132419632,0.0031397240061747933,0.000398878343758291,0.0,0.0
0.007024138010247816,0.002291321688838166,0.0026611458871250715,0.0006185288143399914,0.0,0.0
0.0031664250015359663,0.0019792691434864507,0.0019657504286388905,0.000537438295472703,0.0,0.0
0.003985491216718762,0.0032031728132747572,0.0025954941384590535,0.0005268529609095962,0.0,0.0
0.006126363216964248,0.002957945899179748,0.0032907448050026877,0.0006230540938664264,0.0,0.0
0.003995667592293528,0.0031578489547664512,0.0027950898326299933,0.0005411340400683917,0.0,0.0
0.004243866313544564,0.0029307012957605627,0.0025259991785769875,0.00044205875302205655,0.0,0.0
0.005514298704275777,0.0037573775073138638,0.002648219951544406,0.0004418514484401115,0.0,0.0
0.0035071910822284114,0.0034714469760521727,0.002676882901042177,0.0005819384698046992,0.0,0.0
0.003966995981352417,0.0031306542169611262,0.0024210855006973064,0.0006461532604303821,0.0,0.0
0.005917594724815567,0.004483666868651537,0.001610794143397154,0.0005508151788961024,0.0,0.0
0.0036815894914445924,0.0037030413885000835,0.0018004786827201524,0.0005508151788961024,0.0,0.0
0.0038516320982816543,0.0033214815994790925,0.002813461668365491,0.000591484821078847,0.0,0.0
0.004527642635313578,0.003602112073598507,0.00323051879162084,0.0006360153779354505,0.0,0.0
0.005305300143899294,0.0034613967681219604,0.001693017207703429,0.000459577046316495,0.0,0.0
0.005919201466256796,0.0034223986564432263,0.001542239563665948,0.0005412377715101613,0.0,0.0
0.006409912113913174,0.0022552697489039986,0.002145668375099108,0.0005548219595152837,0.0,0.0
0.005232287309803185,0.00295340179211645,0.0018139512782370248,0.0006500150069931321,0.0,0.0
0.0022013538349774375,0.003362753928815576,0.002295513491952117,0.0007450005915875524,0.0,0.0
0.004039735918665466,0.003421763648848386,0.0017210967258480814,0.0006734874801060942,0.0,0.0
0.004497703548791532,0.004002441496615439,0.003121585025170792,0.0006671776824187514,0.0,0.0
0.004613907076378765,0.00413906215398907,0.00274032194437579,0.0006126036618104846,0.0,0.0
0.0032068545417061056,0.0019722655310764337,0.002317834995765433,0.0005958338521351303,0.0,0.0
0.003151256663505242,0.002967110679474194,0.002377012190753036,0.0005141212612206347,0.0,0.0
0.0036160506063374065,0.002535988663765809,0.0022133110745901075,0.0005549256909569422,0.0,0.0
0.0033694646296118513,0.0034848021000560836,0.002811817452734733,0.0006729899491098035,0.0,0.0
0.0038842021517644376,0.0029396616903452077,0.0009800109248344624,0.0006368976104759172,0.0,0.0
0.004976997540056205,0.0024354190370079465,0.0022770600846040434,0.0011129665793073729,0.0,0.0
0.004061774103063187,0.0022990376901382836,0.0026345548665620555,0.0007047148190600927,0.0,0.0
0.004650755589049482,0.0036499998853722904,0.002808388967621478,0.0005103113803788251,0.0,0.0
0.0037902774242234427,0.003934791873015708,0.002593599052457929,0.0007681207260622491,0.0,0.0
0.006548051872746985,0.003308923104720085,0.00179216661710202,0.0005412377715101613,0.0,0.0
0.005726046912013061,0.0025580678606315077,0.0025680163725430027,0.0006505855299229202,0.0,0.0
0.002669204705236572,0.002751826501293242,0.0030161552115808288,0.0005143805898251141,0.0,0.0
0.005804180768186229,0.0027109859501639466,0.0024166513019761027,0.0007038385353643761,0.0,0.0
0.003246048568381954,0.0035154432937281044,0.002046015859436201,0.00048285277795379056,0.0,0.0
0.007318405120428695,0.004046180227005869,0.0023255747018113837,0.0005956782549725315,0.0,0.0
0.007773205342382683,0.00253534583946613,0.0025932808171745814,0.0006592399174391028,0.0,0.0
0.005737599638044655,0.0035028127067993076,0.0024134900343445453,0.0004012647280902115,0.0,0.0
0.004622460143178908,0.0033942635855072067,0.002440618889464008,0.0006363270875462401,0.0,0.0
0.0031915043534777032,0.0041124768550387936,0.002263434435682443,0.0007046629533391524,0.0,0.0
0.005872597342973851,0.002545141941815876,0.0022874353314644713,0.0006324861505924151,0.0,0.0
0.005421697009485249,0.0027106880066233296,0.0026356703847313367,0.00040097450167553284,0.0,0.0
0.0024422220470311506,0.005449000152177863,0.002416386105906443,0.0004254483008295784,0.0,0.0
0.0022381940549215384,0.0025173394074093913,0.004052891509947476,0.0005823015298509482,0.0,0.0
0.004388965461185279,0.00407078824211804,0.002375168495325597,0.0005036290811191169,0.0,0.0
0.0029743256544725316,0.0037030205788910475,0.001816617000232279,0.0004554770973616007,0.0,0.0
0.0025923985679968675,0.003716677442226035,0.0010463850219374349,0.00069107876533403,0.0,0.0
0.0047605841149496175,0.0022920371549360885,0.0017933467690813831,0.0006187775798381923,0.0,0.0
0.0034262752782576733,0.002966663272879644,0.0026491746573946706,0.0005274461206213887,0.0,0.0
0.004543499950994789,0.003022501114774867,0.0018550731104490792,0.0006097811001865017,0.0,0.0
0.005796362567383584,0.002544931063202527,0.002604585836736395,0.00026513262162397577,0.0,0.0
0.006317588297130472,0.0038667572716488685,0.0011684741208439764,0.000537230990890869,0.0,0.0
0.003800080067529854,0.003774494782349702,0.0014893684644982086,0.00069107876533403,0.0,0.0
0.0033485336138151522,0.00457907775456079,0.0014873030322914982,0.0007956622503199062,0.0,0.0
0.004570158174980077,0.0029991197667829095,0.00244266229077883,0.0004830186216193688,0.0,0.0
0.002946055386408797,0.003289466562141241,0.0023498165679153304,0.0008134920545430635,0.0,0.0
0.005473041484290175,0.0027898211714263432,0.003767444510286988,0.0006093143086985942,0.0,0.0
0.0031649641033696385,0.0022986631171755256,0.0023704369148666027,0.0005100626148806242,0.0,0.0
0.0020647427759658,0.0017127604297807464,0.0024271871081883445,0.0005003296103319732,0.0,0.0
0.0045459614537010085,0.002550012344285091,0.0026725610279393353,0.0008406604305534193,0.0,0.0
0.0033284777711849456,0.0031035665236996968,0.0016372565953505225,0.0006367420133133184,0.0,0.0
0.004080383959730649,0.004043713825951811,0.002158276075396204,0.000554873825236113,0.0,0.0
0.003842137710322824,0.003171027197093612,0.0025674819852273822,0.0005819903355256395,0.0,0.0
0.005155582457597951,0.0026985677330981783,0.002348043683030876,0.00043214934170165975,0.0,0.0
0.004264012537828266,0.0018174413541551804,0.0027690086657369273,0.0006091587115359953,0.0,0.0
0.004139165283133628,0.002644336183898033,0.0016371764066971384,0.0006868643635294935,0.0,0.0
0.004199638746229528,0.0029839600639557373,0.0019823582486441227,0.00039110886345494755,0.0,0.0
0.004277945394152716,0.003231419173110761,0.002443245722131726,0.000739408736342595,0.0,0.0
0.0047326377531260455,0.004139051749184497,0.002457391559631872,0.0005139656640580359,0.0,0.0
0.007365153806248914,0.0024679373050248143,0.0017199829023563096,0.0003510591394378926,0.0,0.0
0.0026243309472775422,0.002596129875325537,0.0027400805201696077,0.0006262089036113139,0.0,0.0
0.0039146882835511265,0.0030758245363198267,0.002647583480977711,0.0004733686972051565,0.0,0.0
0.002852546050528315,0.0027673178914513485,0.003013556290099695,0.0005098553102986791,0.0,0.0
0.0035071702726193754,0.003322688881842395,0.0018702831934687136,0.0006052348527493256,0.0,0.0
0.0017121245039373179,0.004698150761561659,0.0020816493937081404,0.0005617967278082059,0.0,0.0
0.004384030494919533,0.0027215398865328977,0.002769486018661893,0.0005551331538405924,0.0,0.0
0.0054157911972811945,0.0028892438961668487,0.0015848892330220243,0.0006363270875462401,0.0,0.0
0.0037662969126325274,0.003776177620567034,0.002784480483584484,0.0005373139127236026,0.0,0.0
0.004617886551753325,0.0036627054915705504,0.0020741966386035315,0.0004598363749208634,0.0,0.0
0.006902110648616344,0.003132854347696834,0.0018985943348335255,0.0003060095683885544,0.0,0.0
0.005518125544465291,0.0021354602487537733,0.0016780008958310333,0.0007821195232311506,0.0,0.0
0.005585720757498525,0.0029035901474626646,0.0014986998600095003,0.0007181434099025052,0.0,0.0
0.0040520279784038715,0.0038444075309140846,0.0024409045891526926,0.0005371066081417686,0.0,0.0
0.006215639858833999,0.001584208246594887,0.0012792627276517754,0.0005550294223988228,0.0,0.0
0.003972761499022814,0.003689782984910628,0.0029718151261973746,0.0006125934582500436,0.0,0.0
0.005182656865883262,0.0027311302605070864,0.0009524429562686176,0.0006499112755514735,0.0,0.0
0.0027956957353759693,0.002967110679474194,0.002075204383667595,0.0005506493352305242,0.0,0.0
0.004761000498317625,0.0026546519726621254,0.0017763540955014756,0.0004962711222935567,0.0,0.0
0.003273897863211639,0.002327646130029448,0.0016696533279689785,0.0006051104700003362,0.0,0.0
0.003311888480347913,0.00406091677229492,0.0030154126625862032,0.0006866155980312927,0.0,0.0
0.004207637429405553,0.003103096643771952,0.0020502415020837716,0.000534929755546365,0.0,0.0
0.003193766867446657,0.0049701434997661,0.001671763449594632,0.0005232321937220785,0.0,0.0
0.0060842491643843255,0.0032995059568019514,0.0024984500525710995,0.00048285277795379056,0.0,0.0
0.0034573900654245593,0.0029261921134914326,0.0020456281241443275,0.00044426851687429103,0.0,0.0
0.002419919864783071,0.003403329136248967,0.0024320029904699725,0.0004690612853668341,0.0,0.0
0.005370740721096112,0.0043166638061723495,0.0032625804253891832,0.0005077400815535205,0.0,0.0
0.002175834239853125,0.0036487989129270204,0.001965220036499904,0.0005445468421249045,0.0,0.0
0.00508838024059266,0.0023404389816797933,0.0021330357657805,0.0004598363749208634,0.0,0.0
0.002387700117717384,0.002658520004660936,0.0020457913811091633,0.0005344776673736895,0.0,0.0
0.0036354420664963527,0.002953048028762728,0.002061270703023088,0.0006365864161507195,0.0,0.0
0.005275694079007076,0.004534549331262516,0.0021872039246612074,0.0009632293169252737,0.0,0.0
0.002741525639615161,0.002967173108301191,0.001693653678270124,0.00045556001919444533,0.0,0.0
0.0048679091102478145,0.003903975139501359,0.0029891364777139273,0.0005645652105666921,0.0,0.0
0.0030623654310328874,0.003897511143525767,0.002837616284681932,0.00047326496576338695,0.0,0.0
0.0040546395196982,0.002749152320752235,0.0017879540507346192,0.00037651616998835014,0.0,0.0
0.007108729608169773,0.0018538131494817423,0.0021445194553204594,0.0004283087213513559,0.0,0.0
0.003656271226023078,0.0037472037081431875,0.0020361776386101926,0.0004966028096244912,0.0,0.0
0.006047936925018038,0.002555228644515517,0.0014646539139545611,0.0004999290413915114,0.0,0.0
0.005194967217902691,0.003484541979943079,0.0026610928479111617,0.0006031924576358483,0.0,0.0
0.0044349109518034835,0.0038942672767752207,0.0026906435505059667,0.00040430192107243634,0.0,0.0
0.004212808008467572,0.002836845530531984,0.001965220036499904,0.0004554356364453449,0.0,0.0
0.0050868120899570934,0.0027809850012893156,0.0033166497153777064,0.0006497951311345007,0.0,0.0
0.003350155156268353,0.002871366968865141,0.0018549608712856713,0.0005134154467997254,0.0,0.0
0.004761354261671458,0.003078241941536608,0.002116397478233778,0.0005163013497001545,0.0,0.0
0.003984577820294488,0.002577761173124582,0.0025495934701552647,0.0007590515710806933,0.0,0.0
0.0039954091346641185,0.0030793810673227506,0.0019683724904924205,0.0005005889389363416,0.0,0.0
0.0029200799219789575,0.002180544308581722,0.002086566292270664,0.0005779420939899804,0.0,0.0
0.004542990115573242,0.0029539965376540467,0.0024064054572827676,0.0003877634619177117,0.0,0.0
0.002974958389927118,0.004262408008731899,0.0027429446377201794,0.0005552887510033022,0.0,0.0
0.00317841276848263,0.0037855652375637927,0.0022363668019250715,0.0005915262819951028,0.0,0.0
0.005974919016660696,0.0017262506000125244,0.002070079109858791,0.0006713315095364658,0.0,0.0
0.0036789771264486015,0.0030758869651469345,0.0024290468454175596,0.0006498594098305333,0.0,0.0
0.002102386213918561,0.0024900464024776303,0.00214535564624585,0.0006460288776812817,0.0,0.0
0.0053916558113477064,0.00375747115055447,0.0019642109481053938,0.000664065986486273,0.0,0.0
0.0034519601502258634,0.002407813975811024,0.0020742496778174413,0.00038747323550314405,0.0,0.0
0.0032185248453099335,0.002582390779775401,0.00257993056788286,0.000577610406659046,0.0,0.0
0.005869050105904328,0.004530986310521734,0.002334076173647337,0.0007139912786234826,0.0,0.0
0.006174072605772851,0.0045483518618610885,0.003150741315674388,0.000398878343758291,0.0,0.0
0.0045028623147341795,0.0038570381178427704,0.002171088717341507,0.0004826454733719565,0.0,0.0
0.005010158850182522,0.0026125836874012487,0.002454366981109235,0.0005916506647442032,0.0,0.0
0.003421609372864065,0.003217240499161389,0.002345443418219517,0.0005511883271434037,0.0,0.0
0.005769475400187796,0.0027127333139466137,0.0016941840704091105,0.00047357616008869563,0.0,0.0
0.003984120008895475,0.0028033353879323153,0.001297798017730778,0.0005621606462687945,0.0,0.0
0.0034198015513319246,0.002997671745927688,0.0023421657006010843,0.0005232321937220785,0.0,0.0
0.005597348712547245,0.0037434917382792587,0.0018181548411331239,0.0007453636516338014,0.0,0.0
0.004130167878013458,0.0031306184665325087,0.0018567207873213531,0.0004053440257376639,0.0,0.0
0.004456454253240261,0.003839110591233874,0.003339217876183631,0.0003234758376603475,0.0,0.0
0.006772707348960183,0.002667254446380052,0.0021681773359555345,0.0005779420939899804,0.0,0.0
0.004488945331286076,0.004179762219076677,0.0020678123159931783,0.0007725320276440462,0.0,0.0
0.00396901874446709,0.002994174690835849,0.002461753768142838,0.000636482684708839,0.0,0.0
0.006765656468115111,0.001985304406393884,0.0023451067007290716,0.0007180396784607357,0.0,0.0
0.004897766822954508,0.002854905770648064,0.003353159835474906,0.0005216234356575367,0.0,0.0
0.004271954467311767,0.0020362479463289507,0.0025715695661852056,0.0005675566336266202,0.0,0.0
0.005003958453182911,0.004290281001935181,0.001886793031469769,0.0005370651472254018,0.0,0.0
0.0031640528603048557,0.003120596140381182,0.0019355076111300384,0.0005952139226215181,0.0,0.0
0.006201078566426599,0.002422741766772041,0.002645886226133043,0.0006365864161507195,0.0,0.0
0.006020334864688337,0.003293637227778423,0.0025004832144794875,0.0005958857178560706,0.0,0.0
0.00223594546673922,0.0052305351046347814,0.0020562143597303573,0.0006189019625872927,0.0,0.0
0.003300495834005046,0.002996169501945589,0.0031123119565317214,0.0006054006964149039,0.0,0.0
0.0047424930481856364,0.002844230123871805,0.0017884844428736058,0.000569132267612904,0.0,0.0
0.004206664503933588,0.0033394293024900934,0.001787077512125479,0.0007005729342838274,0.0,0.0
0.0038968966810492,0.004494168204761673,0.003282031435789645,0.0005581316768051847,0.0,0.0
0.005394787962079262,0.0019776698234086343,0.003301814368096845,0.0005098553102986791,0.0,0.0
0.0021464477956224526,0.003116472577384899,0.002318069677652579,0.0004986895654648382,0.0,0.0
0.004164069938604187,0.0029802264929741362,0.0016664758267616042,0.00041813056556982975,0.0,0.0
0.0037911687206447775,0.003069378361448938,0.002399833774742177,0.0003292999721645762,0.0,0.0
0.002166815647023368,0.0042342336003493575,0.0022225472853576456,0.0007687011788913845,0.0,0.0
0.004065144737399828,0.003103627288802424,0.004012310369933325,0.00036038778132552185,0.0,0.0
0.004869318972591574,0.002803507904433178,0.003098537393528722,0.0006189434235036595,0.0,0.0
0.0033226179924400467,0.002931934846568174,0.0018559251991129289,0.0005812874955272163,0.0,0.0
0.006315146454929366,0.0030352701384953606,0.002282285993323807,0.0005405838228100812,0.0,0.0
0.004822492219342278,0.00375987575598824,0.002047828416321229,0.00028924094539029,0.0,0.0
0.0035603055566399977,0.002039765382861991,0.0029744072088608853,0.0006494040007468671,0.0,0.0
0.0035204005389691817,0.004180197826737286,0.002034145890728367,0.0006632361349521165,0.0,0.0
0.006669569398956909,0.0022230796920010842,0.0016988475290349303,0.0004829356997866352,0.0,0.0
0.00459505189443854,0.002708181730746939,0.0023478422066592897,0.0005960413150187804,0.0,0.0
0.006150587782614347,0.0018405712005659103,0.001845163392430127,0.0005275498520631583,0.0,0.0
0.0036332886510596074,0.003035342972127042,0.0027172748871866492,0.0005236053419692688,0.0,0.0
0.005233814829976535,0.002664701702887684,0.002974067063795438,0.0005679477640142538,0.0,0.0
0.0035193467677486767,0.003607422535545357,0.0020065437255086804,0.0006050690090839694,0.0,0.0
0.005126033655161177,0.003451681788510297,0.0018685252988452916,0.0006187775798381923,0.0,0.0
0.004311187607034861,0.0031441296626042448,0.0034938626619290813,0.0006225289725272365,0.0,0.0
0.003916012573896954,0.00310347121673471,0.002699870654652714,0.00051010407579688,0.0,0.0
0.005041858402549559,0.0022347566778533334,0.0026137930298681944,0.0003878049228340785,0.0,0.0
0.005755714488807517,0.0035794861091628105,0.0029897072320078655,0.0005344953013162179,0.0,0.0
0.005506469677932224,0.003053041909639842,0.0030926114728470067,0.0007547438426389608,0.0,0.0
0.004496999228622345,0.004956986067048086,0.0023912271901560533,0.000568198684636867,0.0,0.0
0.003860646379435506,0.003035363781736078,0.002740056651807543,0.0005236882638021134,0.0,0.0
0.005170695993566121,0.003771023965844389,0.0020128854879828406,0.0008001153294214802,0.0,0.0
0.006651045969076952,0.002536068957703197,0.0037212156133211716,0.0005913604383297466,0.0,0.0
0.007154405280145326,0.0036896654548870256,0.0030261544649184957,0.000513562120695199,0.0,0.0
0.00302065213825764,0.003188054571364063,0.0015425047597353858,0.0005143287241041739,0.0,0.0
0.004787700625239033,0.0036345177613205104,0.0024015507586256923,0.0007045592218973828,0.0,0.0
0.0034529590114598108,0.003608036419012084,0.002608328321310971,0.000704403624734673,0.0,0.0
0.0058155726872410884,0.00393434446642138,0.0016966143993975003,0.0006320300805123802,0.0,0.0
0.0036430521888718426,0.004209597956294608,0.002349028571892564,0.0005960413150187804,0.0,0.0
0.003467121614341262,0.0037298452797487336,0.0029311830648801607,0.0003301401833011308,0.0,0.0
0.0033472039490035632,0.002912275130043329,0.0020351536357923194,0.0005952628139199723,0.0,0.0
0.0035608404839437835,0.0016854868017915914,0.0025357841571481687,0.0007820780623147838,0.0,0.0
0.0049784906408361085,0.0032563486596371982,0.0013245876529466294,0.000632071541428747,0.0,0.0
0.005136834933720857,0.002299116688845859,0.002862687492101279,0.0005779420939899804,0.0,0.0
0.0033308731025498695,0.002971897190091277,0.002253902428208221,0.0005538746630245894,0.0,0.0
0.004113093117096844,0.0036933644871188775,0.0016509434656338806,0.0006324861505924151,0.0,0.0
0.0035574547010037705,0.0029186097007446454,0.0035458846395347576,0.0007279486148759062,0.0,0.0
0.005526622626502942,0.002966950186110262,0.0022094624251326467,0.0006227428995411177,0.0,0.0
0.004134220647927345,0.0033370245693408185,0.0019276495920055314,0.0005811897129301968,0.0,0.0
0.004092709008086892,0.0030101947258603934,0.0030286037942363064,0.0008539852899541733,0.0,0.0
0.0036011006897659348,0.00324681577121555,0.001840217389292964,0.000632278846010581,0.0,0.0
0.003566353734092309,0.002067217517252473,0.0026043511548491383,0.0006262803285335128,0.0,0.0
0.006310944982048428,0.002767856883364117,0.003298698054030047,0.0005508566398123582,0.0,0.0
0.0034533231796182173,0.003569531280250615,0.0022804438091499346,0.00039160424056972065,0.0,0.0
0.004487340077174218,0.003403089825744998,0.00211346046550287,0.0005918579693260373,0.0,0.0
0.004588246992319522,0.004006381264066827,0.0024408943855923626,0.0006217059266409031,0.0,0.0
0.004086395013509381,0.004797425827747004,0.0027587877300649932,0.0004082903529096793,0.0,0.0
0.004389315803387417,0.003109598399634983,0.002468278329719409,0.0005642749841521244,0.0,0.0
0.0036575310317641385,0.0025443812417241807,0.0015835632526747245,0.0006671062574965525,0.0,0.0
0.0029705067482034275,0.0018000505685984436,0.0029761044637055534,0.0005235224201366462,0.0,0.0
0.0032247919457518703,0.003662719087028643,0.001967182487414121,0.0006324861505924151,0.0,0.0
0.004644160141091702,0.004520642752618986,0.002045862806031473,0.0007457267116799393,0.0,0.0
0.004285137534769001,0.0037026876251463614,0.002853247220171218,0.0007170315929818649,0.0,0.0
0.003570822845986976,0.004534528521653591,0.003244287290386727,0.0006368976104759172,0.0,0.0
0.0028230953268968406,0.0028444279633009772,0.0021306208709627183,0.000623157825308196,0.0,0.0
0.003407829060584233,0.003034573016592379,0.002018295197818709,0.000469310050865146,0.0,0.0
0.003652112830616394,0.0044116791804649225,0.003966038540815231,0.00037380612566528804,0.0,0.0
0.006000705644477522,0.003972821055191811,0.002661464122408419,0.0004555185582780785,0.0,0.0
0.006584591649814953,0.0017812942455337488,0.001669114336056321,0.0005761264338320915,0.0,0.0
0.0027865861181038953,0.004593112037799663,0.0030168675869606254,0.0006234171539125644,0.0,0.0
0.003097452351859431,0.001712333616564421,0.001954506666913769,0.0006774945773289076,0.0,0.0
0.0055787787441134995,0.003975752058216653,0.0012304070938921052,0.0005548219595152837,0.0,0.0
0.0032466198069146524,0.002366427193624898,0.0024542037241442882,0.000486344853386389,0.0,0.0
0.002178316085009402,0.005394087439941853,0.0018959296500929979,0.00045535271461250026,0.0,0.0
0.003698293525679075,0.003595766695703162,0.0015594859150381835,0.0005371895299745022,1.361544536127024e-05,0.0
0.005157507346434387,0.002494431764773375,0.0014331575612163139,0.0006843533700016113,0.0,0.0
0.0034211569224396055,0.0028455891556758983,0.002565784730382714,0.0003644877302803051,0.0,0.0
0.0028507067417682386,0.003501403035642947,0.0021925540873819482,0.0007394911698018758,0.0,0.0
0.0038468127956475806,0.00430469440826764,0.0024815672611506745,0.0006093661744194234,0.0,0.0
0.0035382059937155708,0.0017867687000976407,0.002131151263101594,0.0005778591721573578,0.0,0.0
0.007442333369744536,0.002803468238285478,0.0027582126487022407,0.0006912343624966288,0.0,0.0
0.003129081179866211,0.004534278806345049,0.001963955859097477,0.0005416008315562992,0.0,0.0
