M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
501270,3,2,0,0,0,0,0.007967032967,0.000000000000,{},{}
501480,2,1,0,0,0,0,0.002777777778,0.000000000000,{},{}
501690,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
501900,3,2,0,0,0,0,0.006613756614,0.000000000000,{},{}
502110,3,2,0,0,0,0,0.007870370370,0.000000000000,{},{}
502320,3,2,0,0,0,0,0.006547619048,0.000000000000,{},{}
502530,4,4,0,0,0,0,0.015928417636,0.000000000000,{},{}
502740,4,4,0,0,0,0,0.016803255118,0.000000000000,{},{}
502950,3,2,0,0,0,0,0.005369630370,0.000000000000,{},{}
503160,3,2,0,0,0,0,0.005369630370,0.000000000000,{},{}
503370,5,4,0,0,0,0,0.015020925964,0.000000000000,{},{}
503580,6,8,2,2,2,3,0.052006213299,0.030555555556,"{60: 1, 72: 1}","{0: 1, 12: 1}"
503790,6,8,1,0,0,0,0.053050434582,0.023809523810,{42: 1},{18: 1}
504000,4,3,0,0,0,0,0.010222979578,0.000000000000,{},{}
504210,3,2,0,0,0,0,0.006608187135,0.000000000000,{},{}
504420,4,4,0,0,0,0,0.015936035291,0.000000000000,{},{}
504630,5,6,0,0,0,0,0.020973208287,0.000000000000,{},{}
504840,6,8,1,0,0,1,0.043660560162,0.018518518519,{54: 1},{30: 1}
505050,8,12,0,0,0,0,0.042457640771,0.000000000000,{},{}
505260,9,20,1,0,1,1,0.070924771392,0.008333333333,{120: 1},{84: 1}
505470,7,12,1,0,0,0,0.049102580964,0.009803921569,{102: 1},{18: 1}
505680,4,4,0,0,0,0,0.017485493230,0.000000000000,{},{}
505890,3,2,0,0,0,0,0.004247835498,0.000000000000,{},{}
506100,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
506310,5,4,0,0,0,1,0.015041208791,0.000000000000,{},{}
506520,6,8,1,0,0,1,0.043509494620,0.013888888889,{72: 1},{48: 1}
506730,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
506940,5,6,0,1,1,2,0.014656322942,0.000000000000,{},{}
507150,5,4,0,0,0,0,0.016516212261,0.000000000000,{},{}
507360,6,4,0,0,0,0,0.014698960044,0.000000000000,{},{}
507570,4,3,0,1,1,2,0.008241866487,0.000000000000,{},{}
507780,4,2,0,0,0,0,0.004296661193,0.000000000000,{},{}
507990,4,4,1,0,0,0,0.018827967318,0.009803921569,{102: 1},{42: 1}
508200,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
508410,3,2,0,0,0,0,0.006141537075,0.000000000000,{},{}
508620,3,1,0,0,0,0,0.003086419753,0.000000000000,{},{}
508830,3,2,0,0,0,0,0.006632519044,0.000000000000,{},{}
509040,2,1,0,0,0,0,0.004065040650,0.000000000000,{},{}
509250,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509460,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509670,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
509880,4,3,0,0,1,1,0.009846384846,0.000000000000,{},{}
510090,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
510300,6,8,0,1,1,1,0.019037630528,0.000000000000,{},{}
510510,7,10,1,1,2,3,0.058262599065,0.009803921569,{102: 1},{18: 1}
510720,7,6,0,0,0,0,0.017764627724,0.000000000000,{},{}
510930,6,5,0,1,1,1,0.013161947863,0.000000000000,{},{}
511140,5,6,3,1,1,1,0.063131685423,0.050280112045,"{42: 1, 60: 1, 102: 1}","{0: 1, 18: 1, 42: 1}"
511350,5,4,0,0,0,0,0.008544496691,0.000000000000,{},{}
511560,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
511770,3,2,0,0,0,0,0.005675805676,0.000000000000,{},{}
511980,3,2,1,0,0,1,0.024305555556,0.020833333333,{48: 1},{12: 1}
512190,3,2,0,0,0,0,0.007638888889,0.000000000000,{},{}
512400,3,2,0,0,0,0,0.005954279638,0.000000000000,{},{}
512610,4,4,1,0,0,0,0.024461722488,0.008333333333,{120: 1},{84: 1}
512820,7,9,0,1,1,1,0.025224134010,0.000000000000,{},{}
513030,6,9,1,0,0,0,0.039931573331,0.009803921569,{102: 1},{42: 1}
513240,6,9,0,2,2,2,0.030181182910,0.000000000000,{},{}
513450,4,4,0,0,0,0,0.017131990816,0.000000000000,{},{}
513660,4,4,0,1,1,1,0.013156272023,0.000000000000,{},{}
513870,4,4,0,0,0,0,0.015679798924,0.000000000000,{},{}
514080,4,2,0,0,0,0,0.007501485443,0.000000000000,{},{}
514290,4,3,0,1,1,1,0.007851654846,0.000000000000,{},{}
514500,5,4,0,0,0,1,0.010630284369,0.000000000000,{},{}
514710,4,3,2,0,0,0,0.025676937442,0.020915032680,"{90: 1, 102: 1}","{30: 1, 42: 1}"
514920,4,3,0,0,0,1,0.007378890463,0.000000000000,{},{}
515130,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
515340,3,2,0,0,0,0,0.010792476102,0.000000000000,{},{}
515550,3,2,0,0,0,0,0.006033661480,0.000000000000,{},{}
515760,2,1,1,0,0,0,0.008333333333,0.008333333333,{120: 1},{96: 1}
515970,3,2,0,0,1,1,0.004647435897,0.000000000000,{},{}
516180,4,3,1,0,0,0,0.019865319865,0.011111111111,{90: 1},{54: 1}
516390,7,12,1,1,1,3,0.053332193686,0.013888888889,{72: 1},{12: 1}
516600,5,4,2,0,1,1,0.055406159232,0.046153846154,"{30: 1, 78: 1}","{6: 1, 42: 1}"
516810,6,9,0,1,1,1,0.021932920907,0.000000000000,{},{}
517020,4,4,1,0,0,1,0.024568918476,0.009803921569,{102: 1},{18: 1}
517230,8,15,0,1,1,3,0.038632809865,0.000000000000,{},{}
517440,7,6,0,1,1,1,0.022388493619,0.000000000000,{},{}
517650,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
517860,4,3,0,0,0,0,0.006577974871,0.000000000000,{},{}
518070,5,4,2,0,0,0,0.049920634921,0.037698412698,"{42: 1, 72: 1}","{18: 1, 48: 1}"
518280,8,15,0,1,1,2,0.057454353361,0.000000000000,{},{}
518490,7,10,0,1,1,2,0.026508477137,0.000000000000,{},{}
518700,7,10,0,0,0,1,0.028523903873,0.000000000000,{},{}
518910,7,12,0,0,0,1,0.044669103642,0.000000000000,{},{}
519120,5,4,0,0,0,0,0.017421619317,0.000000000000,{},{}
519330,6,9,0,0,0,1,0.030228271984,0.000000000000,{},{}
519540,3,2,1,0,1,1,0.038888888889,0.033333333333,{30: 1},{6: 1}
519750,4,4,0,0,0,0,0.009402277228,0.000000000000,{},{}
519960,2,1,1,0,0,0,0.009803921569,0.009803921569,{102: 1},{18: 1}
520170,6,8,0,0,0,2,0.020751456478,0.000000000000,{},{}
520380,7,8,2,0,0,1,0.054368763095,0.030637254902,"{48: 1, 102: 1}","{12: 1, 42: 1}"
520590,7,10,2,1,1,1,0.060669154448,0.028571428571,"{60: 1, 84: 1}","{0: 1, 24: 1}"
520800,6,9,0,1,1,2,0.022022502310,0.000000000000,{},{}
521010,4,3,2,0,0,1,0.037169312169,0.032407407407,"{54: 1, 72: 1}","{12: 1, 30: 1}"
521220,6,8,0,1,1,1,0.026483102426,0.000000000000,{},{}
521430,6,9,0,0,0,1,0.033813698038,0.000000000000,{},{}
521640,7,12,1,1,1,1,0.045797415244,0.008333333333,{120: 1},{84: 1}
521850,5,6,1,0,0,0,0.029132888834,0.011111111111,{90: 1},{30: 1}
522060,5,4,0,0,0,1,0.009676750755,0.000000000000,{},{}
522270,5,6,1,0,0,0,0.038738458381,0.018518518519,{54: 1},{30: 1}
522480,7,12,0,1,1,1,0.037202777237,0.000000000000,{},{}
522690,7,12,2,0,0,0,0.063109152329,0.021708683473,"{84: 1, 102: 1}","{42: 1, 60: 1}"
522900,6,5,1,0,0,1,0.032326208071,0.012820512821,{78: 1},{42: 1}
523110,4,3,0,0,0,1,0.006616563513,0.000000000000,{},{}
523320,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
523530,6,8,2,1,1,1,0.058975216794,0.030423280423,"{54: 1, 84: 1}","{0: 1, 30: 1}"
523740,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
523950,3,2,0,0,0,1,0.003684253379,0.000000000000,{},{}
524160,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
524370,8,15,2,2,2,3,0.100743169714,0.044444444444,"{36: 1, 60: 1}","{0: 1, 24: 1}"
524580,8,15,2,0,1,1,0.076622410580,0.025793650794,"{72: 1, 84: 1}","{48: 1, 60: 1}"
524790,10,24,1,0,1,2,0.072736333521,0.008333333333,{120: 1},{96: 1}
525000,7,5,0,0,1,1,0.020072270072,0.000000000000,{},{}
525210,10,24,0,0,1,3,0.064407446561,0.000000000000,{},{}
525420,5,6,3,0,0,1,0.056255094808,0.041179337232,"{54: 1, 72: 1, 114: 1}","{30: 2, 48: 1}"
525630,5,4,0,0,0,1,0.008921912307,0.000000000000,{},{}
525840,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
526050,6,6,1,0,1,1,0.026922894357,0.008333333333,{120: 1},{84: 1}
526260,5,6,0,0,0,0,0.023707942392,0.000000000000,{},{}
526470,6,5,0,1,1,1,0.015872106617,0.000000000000,{},{}
526680,6,6,1,0,0,0,0.033691986308,0.011111111111,{90: 1},{30: 1}
526890,6,8,0,0,0,0,0.021597397700,0.000000000000,{},{}
527100,4,4,1,0,0,0,0.024033293599,0.011111111111,{90: 1},{30: 1}
527310,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
527520,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
527730,2,1,0,0,0,0,0.003546099291,0.000000000000,{},{}
527940,3,2,0,0,0,0,0.006470075899,0.000000000000,{},{}
528150,3,2,0,0,0,0,0.005158730159,0.000000000000,{},{}
528360,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
528570,5,6,1,1,1,1,0.026623857738,0.008333333333,{120: 1},{0: 1}
528780,7,12,1,1,1,1,0.045622082213,0.008771929825,{114: 1},{30: 1}
528990,8,16,1,1,1,1,0.065082486871,0.012820512821,{78: 1},{42: 1}
529200,6,8,1,1,2,2,0.038371814870,0.011111111111,{90: 1},{54: 1}
529410,7,12,0,1,1,1,0.037970262512,0.000000000000,{},{}
529620,5,6,1,0,1,1,0.028461727347,0.008771929825,{114: 1},{30: 1}
529830,4,3,0,0,0,1,0.011912165364,0.000000000000,{},{}
530040,3,2,0,0,0,0,0.005986808727,0.000000000000,{},{}
530250,3,1,0,0,0,1,0.001811594203,0.000000000000,{},{}
530460,5,4,0,0,0,0,0.010616684999,0.000000000000,{},{}
530670,4,4,1,1,1,1,0.026033834586,0.008771929825,{114: 1},{30: 1}
530880,4,3,0,0,0,0,0.007326007326,0.000000000000,{},{}
531090,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
531300,2,1,0,0,0,0,0.002136752137,0.000000000000,{},{}
531510,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
531720,3,2,0,0,1,1,0.008730158730,0.000000000000,{},{}
531930,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
532140,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
532350,5,4,1,0,0,0,0.020559764310,0.008333333333,{120: 1},{84: 1}
532560,6,9,2,0,1,2,0.054015752766,0.025000000000,"{72: 1, 90: 1}","{12: 1, 30: 1}"
532770,7,12,0,1,1,2,0.037532629799,0.000000000000,{},{}
532980,6,8,2,1,1,2,0.046466365449,0.026470588235,"{60: 1, 102: 1}","{0: 1, 42: 1}"
533190,5,3,0,0,0,0,0.011935286935,0.000000000000,{},{}
533400,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
533610,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
533820,3,2,0,0,0,0,0.006852159468,0.000000000000,{},{}
534030,2,1,1,0,0,0,0.012820512821,0.012820512821,{78: 1},{42: 1}
534240,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
534450,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
534660,4,2,0,0,0,0,0.009970238095,0.000000000000,{},{}
534870,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
535080,2,1,0,0,0,0,0.001960784314,0.000000000000,{},{}
535290,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
535500,4,4,2,0,0,0,0.028618568735,0.020238095238,"{84: 1, 120: 1}","{60: 1, 96: 1}"
535710,5,6,0,0,1,2,0.018113413923,0.000000000000,{},{}
535920,6,5,1,0,0,0,0.028540209790,0.012820512821,{78: 1},{42: 1}
536130,7,12,3,0,0,2,0.081228986163,0.043055555556,"{48: 1, 90: 2}","{12: 1, 30: 1, 54: 1}"
536340,9,20,0,1,1,1,0.064389222473,0.000000000000,{},{}
536550,9,20,3,0,1,1,0.104588562112,0.050438596491,"{30: 1, 114: 1, 120: 1}","{6: 1, 90: 1, 96: 1}"
536760,8,15,3,1,1,2,0.093460346618,0.047089947090,"{54: 1, 60: 1, 84: 1}","{0: 1, 24: 1, 30: 1}"
536970,6,5,0,0,0,0,0.025062831334,0.000000000000,{},{}
537180,2,1,0,0,0,0,0.002487562189,0.000000000000,{},{}
537390,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
537600,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
537810,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
538020,6,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
538230,9,20,3,1,2,4,0.119307036066,0.041748366013,"{48: 1, 90: 1, 102: 1}","{12: 1, 42: 1, 54: 1}"
538440,10,24,1,1,1,2,0.073704461624,0.008771929825,{114: 1},{30: 1}
538650,6,6,0,0,0,1,0.022063742182,0.000000000000,{},{}
538860,5,4,0,0,0,0,0.010421295123,0.000000000000,{},{}
539070,5,4,0,0,0,0,0.009218373468,0.000000000000,{},{}
539280,7,10,2,1,1,1,0.074201724202,0.042328042328,"{42: 1, 54: 1}","{18: 1, 30: 1}"
539490,8,16,2,1,1,1,0.089979352439,0.035185185185,"{54: 1, 60: 1}","{24: 1, 30: 1}"
539700,7,12,1,1,2,2,0.052149280648,0.013888888889,{72: 1},{48: 1}
539910,6,8,0,1,1,2,0.023043597408,0.000000000000,{},{}
540120,7,8,0,0,1,2,0.019500183821,0.000000000000,{},{}
540330,9,18,2,2,2,2,0.074253448246,0.021153846154,"{78: 1, 120: 1}","{0: 1, 42: 1}"
540540,10,20,2,1,1,3,0.095683232610,0.030637254902,"{48: 1, 102: 1}","{12: 1, 42: 1}"
540750,7,6,2,0,0,0,0.039242288507,0.020915032680,"{90: 1, 102: 1}","{30: 1, 42: 1}"
540960,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
541170,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
541380,4,3,0,0,0,0,0.015958354668,0.000000000000,{},{}
541590,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
541800,6,9,0,1,1,2,0.018895070936,0.000000000000,{},{}
542010,5,4,2,0,1,1,0.056084656085,0.044444444444,"{30: 1, 90: 1}","{6: 1, 54: 1}"
542220,5,4,0,0,0,0,0.020370370370,0.000000000000,{},{}
542430,2,1,0,0,0,0,0.003623188406,0.000000000000,{},{}
542640,2,1,0,0,0,0,0.002604166667,0.000000000000,{},{}
542850,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
543060,5,6,0,0,0,0,0.023512518360,0.000000000000,{},{}
543270,5,6,0,0,0,0,0.026145000591,0.000000000000,{},{}
543480,4,4,0,0,0,2,0.013516280716,0.000000000000,{},{}
543690,5,6,0,0,0,0,0.027423058538,0.000000000000,{},{}
543900,6,8,1,1,1,1,0.036982843156,0.008333333333,{120: 1},{96: 1}
544110,5,4,0,0,0,0,0.014204314204,0.000000000000,{},{}
544320,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
544530,3,2,0,0,0,0,0.004335585586,0.000000000000,{},{}
544740,4,3,1,1,1,1,0.038354700855,0.027777777778,{36: 1},{0: 1}
544950,6,9,1,1,1,1,0.040270835421,0.011904761905,{84: 1},{60: 1}
545160,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
545370,3,2,0,0,0,0,0.004615482557,0.000000000000,{},{}
545580,3,2,0,0,0,0,0.009217171717,0.000000000000,{},{}
545790,4,2,0,0,0,1,0.005840455840,0.000000000000,{},{}
546000,6,8,0,0,0,1,0.023639738092,0.000000000000,{},{}
546210,4,3,1,0,0,0,0.022861992427,0.011111111111,{90: 1},{30: 1}
546420,3,2,0,0,0,0,0.004782254782,0.000000000000,{},{}
546630,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
546840,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
547050,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
547260,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
547470,5,6,1,0,1,1,0.031121577978,0.009803921569,{102: 1},{42: 1}
547680,4,3,0,0,0,0,0.011935862879,0.000000000000,{},{}
547890,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
548100,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
548310,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
548520,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
548730,5,6,0,0,0,1,0.014728502120,0.000000000000,{},{}
548940,5,4,0,0,0,0,0.015438018054,0.000000000000,{},{}
549150,5,6,2,0,0,0,0.049803746389,0.026709401709,"{72: 1, 78: 1}","{42: 1, 48: 1}"
549360,8,16,0,1,2,3,0.041256382340,0.000000000000,{},{}
549570,6,8,3,1,1,2,0.078264640001,0.051709401709,"{36: 1, 78: 1, 90: 1}","{0: 1, 42: 1, 54: 1}"
549780,9,18,0,1,2,3,0.050025558192,0.000000000000,{},{}
549990,7,12,2,0,1,1,0.079533298848,0.045238095238,"{30: 1, 84: 1}","{6: 1, 60: 1}"
550200,7,12,1,0,0,0,0.047648820949,0.011904761905,{84: 1},{60: 1}
550410,6,8,0,1,1,1,0.023094505975,0.000000000000,{},{}
550620,7,12,1,0,0,1,0.057108013211,0.018518518519,{54: 1},{30: 1}
550830,6,9,2,0,1,2,0.087604484887,0.054166666667,"{30: 1, 48: 1}","{6: 1, 12: 1}"
551040,5,4,0,0,1,2,0.011034587532,0.000000000000,{},{}
551250,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
551460,3,2,0,0,0,0,0.004388984509,0.000000000000,{},{}
551670,3,2,1,0,0,0,0.016696481813,0.012820512821,{78: 1},{42: 1}
551880,5,6,0,1,1,1,0.020471243327,0.000000000000,{},{}
552090,4,2,0,0,0,0,0.007792207792,0.000000000000,{},{}
552300,6,9,0,0,0,1,0.027454549212,0.000000000000,{},{}
552510,7,12,1,0,0,1,0.046044345522,0.011111111111,{90: 1},{54: 1}
552720,5,6,2,0,0,0,0.053637873754,0.035714285714,"{42: 1, 84: 1}","{18: 1, 60: 1}"
552930,5,6,0,0,0,2,0.016458120236,0.000000000000,{},{}
553140,3,1,0,0,0,0,0.005555555556,0.000000000000,{},{}
553350,4,3,0,0,0,1,0.007459870753,0.000000000000,{},{}
553560,3,2,0,0,0,0,0.005288461538,0.000000000000,{},{}
553770,4,4,0,0,0,1,0.016793275364,0.000000000000,{},{}
553980,5,6,0,0,1,1,0.026678677014,0.000000000000,{},{}
554190,5,6,1,1,1,1,0.023101913821,0.008333333333,{120: 1},{84: 1}
554400,3,2,0,0,0,0,0.007076719577,0.000000000000,{},{}
554610,5,4,0,0,0,1,0.011683333570,0.000000000000,{},{}
554820,5,6,2,0,0,1,0.046111830078,0.030637254902,"{48: 1, 102: 1}","{12: 1, 42: 1}"
555030,5,6,0,0,0,0,0.022894620299,0.000000000000,{},{}
555240,4,3,0,0,0,0,0.009490740741,0.000000000000,{},{}
555450,3,2,1,0,0,0,0.013507625272,0.009803921569,{102: 1},{42: 1}
555660,3,2,0,0,0,0,0.005718954248,0.000000000000,{},{}
555870,2,1,0,0,0,0,0.004166666667,0.000000000000,{},{}
556080,3,2,0,0,0,0,0.007154213037,0.000000000000,{},{}
556290,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
556500,3,2,0,0,0,0,0.005357142857,0.000000000000,{},{}
556710,4,4,0,0,1,1,0.022619047619,0.000000000000,{},{}
556920,4,3,0,0,0,0,0.011949412154,0.000000000000,{},{}
557130,3,2,0,0,0,0,0.005165912519,0.000000000000,{},{}
557340,3,2,0,0,0,0,0.005369630370,0.000000000000,{},{}
557550,6,8,0,1,1,2,0.027324042424,0.000000000000,{},{}
557760,6,6,3,0,0,1,0.052934722364,0.038888888889,"{60: 1, 72: 1, 120: 1}","{12: 1, 24: 1, 84: 1}"
557970,6,5,0,0,0,0,0.010695338238,0.000000000000,{},{}
558180,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
558390,4,4,0,0,1,2,0.016267421603,0.000000000000,{},{}
558600,4,4,0,0,0,0,0.013872139765,0.000000000000,{},{}
558810,4,4,1,1,1,1,0.037086753306,0.027777777778,{36: 1},{0: 1}
559020,5,6,0,1,2,2,0.018277112949,0.000000000000,{},{}
559230,5,6,0,0,0,0,0.025120773207,0.000000000000,{},{}
559440,6,9,0,1,1,1,0.033825477490,0.000000000000,{},{}
559650,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
559860,2,1,0,0,1,1,0.002222222222,0.000000000000,{},{}
560070,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
560280,7,12,1,1,1,2,0.057955719929,0.016666666667,{60: 1},{24: 1}
560490,6,6,1,1,1,1,0.061940884542,0.041666666667,{24: 1},{0: 1}
560700,6,8,0,0,1,1,0.021438540401,0.000000000000,{},{}
560910,5,6,1,0,0,1,0.039426406926,0.020833333333,{48: 1},{12: 1}
561120,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
561330,3,2,0,0,1,1,0.004254742547,0.000000000000,{},{}
561540,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
561750,2,1,0,0,0,0,0.002136752137,0.000000000000,{},{}
561960,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
562170,3,2,0,0,0,0,0.006998556999,0.000000000000,{},{}
562380,6,8,0,0,0,0,0.031306558195,0.000000000000,{},{}
562590,6,6,3,0,0,0,0.048279580503,0.036062378168,"{54: 1, 114: 2}","{30: 2, 90: 1}"
562800,7,10,0,1,1,2,0.024145421064,0.000000000000,{},{}
563010,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
563220,8,15,0,0,0,2,0.041757372722,0.000000000000,{},{}
563430,5,6,5,2,3,3,0.102182539683,0.095238095238,"{30: 1, 36: 1, 84: 1, 90: 2}","{0: 1, 6: 1, 54: 2, 60: 1}"
563640,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
563850,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
564060,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
564270,6,6,1,0,0,1,0.036634246979,0.013888888889,{72: 1},{12: 1}
564480,6,5,0,0,0,1,0.013343745220,0.000000000000,{},{}
564690,3,2,0,0,0,0,0.005362144858,0.000000000000,{},{}
564900,3,2,0,0,0,1,0.007080610022,0.000000000000,{},{}
565110,5,3,0,0,0,0,0.007198183414,0.000000000000,{},{}
565320,6,8,1,1,1,3,0.038582878328,0.008333333333,{120: 1},{0: 1}
565530,6,5,0,0,0,0,0.014062620100,0.000000000000,{},{}
565740,5,4,0,0,0,0,0.011708090764,0.000000000000,{},{}
565950,5,4,0,0,0,0,0.011380026731,0.000000000000,{},{}
566160,6,9,0,1,1,2,0.020543831735,0.000000000000,{},{}
566370,5,4,0,0,0,0,0.016225037757,0.000000000000,{},{}
566580,5,4,0,1,1,2,0.018603347136,0.000000000000,{},{}
566790,4,3,0,0,0,0,0.007675567350,0.000000000000,{},{}
567000,3,2,0,0,0,0,0.005565862709,0.000000000000,{},{}
567210,3,2,0,0,0,0,0.005986808727,0.000000000000,{},{}
567420,4,3,0,1,1,1,0.008660600255,0.000000000000,{},{}
567630,4,4,0,0,0,0,0.017477335910,0.000000000000,{},{}
567840,3,2,0,0,0,0,0.007976726727,0.000000000000,{},{}
568050,4,4,0,1,1,1,0.016040305011,0.000000000000,{},{}
568260,3,2,0,0,0,0,0.007440476190,0.000000000000,{},{}
568470,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
568680,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
568890,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
569100,5,4,1,0,0,0,0.028315904526,0.012820512821,{78: 1},{42: 1}
569310,7,12,2,0,0,0,0.072842536413,0.032407407407,"{54: 1, 72: 1}","{30: 1, 48: 1}"
569520,8,16,0,1,2,3,0.045517318130,0.000000000000,{},{}
569730,4,2,1,0,0,0,0.021875000000,0.016666666667,{60: 1},{24: 1}
569940,7,12,0,1,1,1,0.036703891068,0.000000000000,{},{}
570150,6,8,0,0,0,0,0.024011546824,0.000000000000,{},{}
570360,8,12,0,0,0,0,0.032659964285,0.000000000000,{},{}
570570,8,12,0,0,0,0,0.032286759754,0.000000000000,{},{}
570780,6,9,0,0,0,0,0.024696202163,0.000000000000,{},{}
570990,5,6,0,0,0,0,0.018731316576,0.000000000000,{},{}
571200,4,2,0,0,0,0,0.005986808727,0.000000000000,{},{}
571410,4,3,0,0,0,1,0.010077695016,0.000000000000,{},{}
571620,4,4,0,0,0,0,0.013351475585,0.000000000000,{},{}
571830,4,4,1,0,1,2,0.023783068783,0.013888888889,{72: 1},{12: 1}
572040,5,6,0,0,0,0,0.019575217060,0.000000000000,{},{}
572250,5,6,0,1,1,1,0.022607783997,0.000000000000,{},{}
572460,7,12,1,1,1,1,0.047977801991,0.009803921569,{102: 1},{18: 1}
572670,7,10,0,0,0,0,0.031617807964,0.000000000000,{},{}
572880,7,9,0,2,3,3,0.022036248057,0.000000000000,{},{}
573090,5,6,0,0,0,0,0.023041014014,0.000000000000,{},{}
573300,6,8,0,0,0,1,0.025638493924,0.000000000000,{},{}
573510,6,6,1,0,0,0,0.027825349213,0.011111111111,{90: 1},{30: 1}
573720,6,9,0,0,0,0,0.034912359425,0.000000000000,{},{}
573930,6,9,0,0,0,0,0.031642299646,0.000000000000,{},{}
574140,5,6,0,0,0,0,0.028099411684,0.000000000000,{},{}
574350,4,3,0,0,0,0,0.007652735392,0.000000000000,{},{}
574560,3,2,0,0,0,1,0.005237648530,0.000000000000,{},{}
574770,3,2,0,0,0,0,0.008429118774,0.000000000000,{},{}
574980,4,4,0,0,0,0,0.014971464049,0.000000000000,{},{}
575190,5,6,1,1,1,1,0.024031496978,0.008333333333,{120: 1},{0: 1}
575400,6,9,1,1,1,1,0.045162968847,0.016666666667,{60: 1},{0: 1}
575610,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
575820,5,6,0,0,0,0,0.015837349966,0.000000000000,{},{}
576030,4,2,0,0,0,0,0.007121212121,0.000000000000,{},{}
576240,4,3,0,0,0,0,0.011664772010,0.000000000000,{},{}
576450,5,6,0,0,0,0,0.019998304098,0.000000000000,{},{}
576660,5,6,1,0,0,0,0.037559539226,0.018518518519,{54: 1},{30: 1}
576870,6,8,0,0,0,0,0.025194353488,0.000000000000,{},{}
577080,6,9,1,1,1,1,0.040256258852,0.011904761905,{84: 1},{60: 1}
577290,7,12,0,0,0,0,0.040335594913,0.000000000000,{},{}
577500,5,6,0,0,0,1,0.029088680927,0.000000000000,{},{}
577710,4,4,0,0,0,0,0.010930512556,0.000000000000,{},{}
577920,3,2,0,0,0,0,0.006257309942,0.000000000000,{},{}
