M,twin_count,quadruple_count_all,quadruple_count_small_delta,exact_symmetric_count,near_symmetric_count_6,near_symmetric_count_12,weighted_cupola_all,weighted_cupola_small_delta,delta_histogram_small,eta_histogram_small
274890,4,4,0,0,0,0,0.010966810967,0.000000000000,{},{}
277200,4,4,0,0,0,0,0.014087903458,0.000000000000,{},{}
279510,3,2,1,0,0,1,0.018274853801,0.013888888889,{72: 1},{12: 1}
281820,9,20,1,2,2,3,0.064796335342,0.008333333333,{120: 1},{84: 1}
284130,6,6,1,0,0,0,0.028785438536,0.009803921569,{102: 1},{42: 1}
286440,4,3,1,0,0,0,0.021362742052,0.011111111111,{90: 1},{54: 1}
288750,8,15,1,1,1,1,0.052484869741,0.008333333333,{120: 1},{84: 1}
291060,4,4,1,0,0,0,0.031421356421,0.016666666667,{60: 1},{24: 1}
293370,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
295680,5,4,0,0,0,0,0.008723206316,0.000000000000,{},{}
297990,5,3,0,1,1,2,0.008138903185,0.000000000000,{},{}
300300,7,8,0,0,0,0,0.031166653284,0.000000000000,{},{}
302610,2,1,0,0,0,0,0.003968253968,0.000000000000,{},{}
304920,5,6,2,0,0,1,0.043026513716,0.021153846154,"{78: 1, 120: 1}","{42: 1, 84: 1}"
307230,8,15,2,0,0,1,0.078429944949,0.025000000000,"{72: 1, 90: 1}","{12: 1, 30: 1}"
309540,6,4,0,0,0,1,0.011306838776,0.000000000000,{},{}
311850,7,12,1,0,0,1,0.045594513004,0.008333333333,{120: 1},{84: 1}
314160,7,9,0,0,0,1,0.024973951858,0.000000000000,{},{}
316470,5,3,0,1,1,1,0.008449903829,0.000000000000,{},{}
318780,6,9,1,2,2,2,0.056671641721,0.016666666667,{60: 1},{0: 1}
321090,3,2,0,0,0,0,0.005252274607,0.000000000000,{},{}
323400,9,20,5,0,0,2,0.136348846172,0.061274509804,"{60: 1, 72: 1, 90: 1, 102: 2}","{12: 1, 18: 1, 24: 1, 42: 1, 54: 1}"
325710,5,6,2,0,0,1,0.044630417475,0.027777777778,"{60: 1, 90: 1}","{24: 1, 54: 1}"
328020,7,10,0,0,0,0,0.037544937235,0.000000000000,{},{}
330330,6,4,1,1,1,1,0.023513071895,0.008333333333,{120: 1},{84: 1}
332640,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
334950,4,4,1,0,0,0,0.019897639907,0.009803921569,{102: 1},{18: 1}
337260,5,4,1,0,0,0,0.030123456790,0.016666666667,{60: 1},{24: 1}
339570,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
341880,5,4,0,0,0,0,0.015984299517,0.000000000000,{},{}
344190,4,3,3,1,1,1,0.048931623932,0.048931623932,"{36: 1, 78: 1, 120: 1}","{0: 1, 42: 1, 84: 1}"
346500,7,12,1,1,1,1,0.053125954826,0.008333333333,{120: 1},{0: 1}
348810,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
351120,7,12,0,1,1,1,0.046281783668,0.000000000000,{},{}
353430,4,4,0,0,0,0,0.011220874630,0.000000000000,{},{}
355740,6,8,0,0,1,2,0.022975195005,0.000000000000,{},{}
358050,4,3,0,0,0,0,0.006614319088,0.000000000000,{},{}
360360,4,3,0,0,0,0,0.009809433494,0.000000000000,{},{}
362670,3,2,0,0,0,0,0.005120837017,0.000000000000,{},{}
364980,3,2,0,0,0,0,0.005038335159,0.000000000000,{},{}
367290,6,8,2,1,1,2,0.053001005700,0.033653846154,"{48: 1, 78: 1}","{12: 1, 42: 1}"
369600,4,3,0,1,1,1,0.008953373016,0.000000000000,{},{}
371910,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
374220,3,2,0,0,0,0,0.006455816157,0.000000000000,{},{}
376530,4,2,0,0,0,0,0.009645061728,0.000000000000,{},{}
378840,3,2,0,0,0,0,0.007659449109,0.000000000000,{},{}
381150,6,8,0,0,0,0,0.021402971003,0.000000000000,{},{}
383460,6,8,1,0,0,0,0.033311843441,0.009803921569,{102: 1},{18: 1}
385770,5,4,0,0,0,0,0.010337810338,0.000000000000,{},{}
388080,4,4,0,0,1,1,0.020762490328,0.000000000000,{},{}
390390,7,9,0,1,1,1,0.027857482313,0.000000000000,{},{}
392700,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
395010,6,8,0,0,0,1,0.028285986346,0.000000000000,{},{}
397320,8,15,0,0,0,0,0.053000185794,0.000000000000,{},{}
399630,6,9,0,0,1,1,0.025278008278,0.000000000000,{},{}
401940,7,10,0,0,0,1,0.028219261719,0.000000000000,{},{}
404250,9,15,1,0,0,2,0.059441675405,0.012820512821,{78: 1},{42: 1}
406560,5,3,1,0,0,1,0.025446775447,0.012820512821,{78: 1},{42: 1}
408870,3,2,0,0,0,0,0.009266409266,0.000000000000,{},{}
411180,3,2,0,0,0,0,0.008134920635,0.000000000000,{},{}
413490,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
415800,3,1,0,0,0,0,0.002923976608,0.000000000000,{},{}
418110,5,6,0,1,1,2,0.015493619441,0.000000000000,{},{}
420420,6,6,0,1,1,1,0.024354056437,0.000000000000,{},{}
422730,5,4,0,0,0,1,0.013810425099,0.000000000000,{},{}
425040,7,12,0,0,0,0,0.040013142060,0.000000000000,{},{}
427350,8,15,2,1,1,3,0.073275180945,0.022660818713,"{72: 1, 114: 1}","{12: 1, 30: 1}"
429660,10,18,1,2,2,2,0.070291511722,0.011111111111,{90: 1},{54: 1}
431970,6,8,0,1,1,1,0.023923104595,0.000000000000,{},{}
434280,5,6,0,0,0,2,0.015398292917,0.000000000000,{},{}
436590,7,12,2,1,1,1,0.060226688002,0.018137254902,"{102: 1, 120: 1}","{0: 1, 18: 1}"
438900,2,1,0,0,0,0,0.005555555556,0.000000000000,{},{}
441210,6,5,0,0,0,0,0.018134413433,0.000000000000,{},{}
443520,4,3,0,0,0,1,0.008365708366,0.000000000000,{},{}
445830,3,2,0,0,0,0,0.008026695527,0.000000000000,{},{}
448140,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
450450,5,6,0,2,2,2,0.021845513276,0.000000000000,{},{}
452760,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
455070,6,8,0,0,0,1,0.020752835104,0.000000000000,{},{}
457380,5,6,1,1,1,1,0.022915777117,0.008333333333,{120: 1},{84: 1}
459690,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
462000,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
464310,7,8,1,0,0,0,0.034285189312,0.009803921569,{102: 1},{42: 1}
466620,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
468930,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
471240,6,9,0,1,1,1,0.038714320524,0.000000000000,{},{}
473550,6,5,0,0,1,1,0.017224997225,0.000000000000,{},{}
475860,9,20,0,2,3,6,0.067197493330,0.000000000000,{},{}
478170,5,3,0,1,1,1,0.013253253888,0.000000000000,{},{}
480480,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
482790,5,6,0,1,2,2,0.028397992520,0.000000000000,{},{}
485100,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
487410,5,4,0,0,1,1,0.013352806209,0.000000000000,{},{}
489720,9,18,2,0,0,0,0.076741636480,0.018575851393,"{102: 1, 114: 1}","{30: 1, 42: 1}"
492030,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
494340,5,4,1,0,0,0,0.021888670774,0.008771929825,{114: 1},{30: 1}
496650,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
498960,7,12,0,1,1,2,0.033128561619,0.000000000000,{},{}
501270,3,2,0,0,0,0,0.007967032967,0.000000000000,{},{}
503580,6,8,2,2,2,3,0.052006213299,0.030555555556,"{60: 1, 72: 1}","{0: 1, 12: 1}"
505890,3,2,0,0,0,0,0.004247835498,0.000000000000,{},{}
508200,3,2,0,0,0,0,0.006793112725,0.000000000000,{},{}
510510,7,10,1,1,2,3,0.058262599065,0.009803921569,{102: 1},{18: 1}
512820,7,9,0,1,1,1,0.025224134010,0.000000000000,{},{}
515130,3,2,0,0,0,0,0.010490543735,0.000000000000,{},{}
517440,7,6,0,1,1,1,0.022388493619,0.000000000000,{},{}
519750,4,4,0,0,0,0,0.009402277228,0.000000000000,{},{}
522060,5,4,0,0,0,1,0.009676750755,0.000000000000,{},{}
524370,8,15,2,2,2,3,0.100743169714,0.044444444444,"{36: 1, 60: 1}","{0: 1, 24: 1}"
526680,6,6,1,0,0,0,0.033691986308,0.011111111111,{90: 1},{30: 1}
528990,8,16,1,1,1,1,0.065082486871,0.012820512821,{78: 1},{42: 1}
531300,2,1,0,0,0,0,0.002136752137,0.000000000000,{},{}
533610,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
535920,6,5,1,0,0,0,0.028540209790,0.012820512821,{78: 1},{42: 1}
538230,9,20,3,1,2,4,0.119307036066,0.041748366013,"{48: 1, 90: 1, 102: 1}","{12: 1, 42: 1, 54: 1}"
540540,10,20,2,1,1,3,0.095683232610,0.030637254902,"{48: 1, 102: 1}","{12: 1, 42: 1}"
542850,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
545160,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
547470,5,6,1,0,1,1,0.031121577978,0.009803921569,{102: 1},{42: 1}
549780,9,18,0,1,2,3,0.050025558192,0.000000000000,{},{}
552090,4,2,0,0,0,0,0.007792207792,0.000000000000,{},{}
554400,3,2,0,0,0,0,0.007076719577,0.000000000000,{},{}
556710,4,4,0,0,1,1,0.022619047619,0.000000000000,{},{}
559020,5,6,0,1,2,2,0.018277112949,0.000000000000,{},{}
561330,3,2,0,0,1,1,0.004254742547,0.000000000000,{},{}
563640,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
565950,5,4,0,0,0,0,0.011380026731,0.000000000000,{},{}
568260,3,2,0,0,0,0,0.007440476190,0.000000000000,{},{}
570570,8,12,0,0,0,0,0.032286759754,0.000000000000,{},{}
572880,7,9,0,2,3,3,0.022036248057,0.000000000000,{},{}
575190,5,6,1,1,1,1,0.024031496978,0.008333333333,{120: 1},{0: 1}
577500,5,6,0,0,0,1,0.029088680927,0.000000000000,{},{}
579810,8,16,0,1,1,1,0.042714693314,0.000000000000,{},{}
582120,5,6,0,0,1,1,0.029519500108,0.000000000000,{},{}
584430,3,2,1,0,0,0,0.013980263158,0.008771929825,{114: 1},{30: 1}
586740,8,15,0,1,1,1,0.045660197517,0.000000000000,{},{}
589050,5,4,0,0,0,0,0.016664843325,0.000000000000,{},{}
591360,5,4,0,0,0,0,0.010995116832,0.000000000000,{},{}
593670,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
595980,5,6,1,0,0,0,0.033410880707,0.008333333333,{120: 1},{84: 1}
598290,3,2,0,0,0,0,0.005616438356,0.000000000000,{},{}
600600,6,8,0,1,1,1,0.020916637182,0.000000000000,{},{}
602910,5,6,0,1,2,2,0.016032519221,0.000000000000,{},{}
605220,4,4,0,0,1,1,0.016070089754,0.000000000000,{},{}
607530,6,8,0,1,1,1,0.023339273214,0.000000000000,{},{}
609840,5,6,0,0,0,1,0.024196425694,0.000000000000,{},{}
612150,5,6,0,0,0,0,0.020316467804,0.000000000000,{},{}
614460,6,8,0,1,1,1,0.020578184911,0.000000000000,{},{}
616770,4,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
619080,4,4,0,0,0,0,0.014670514671,0.000000000000,{},{}
621390,3,2,0,0,0,0,0.005209605210,0.000000000000,{},{}
623700,5,6,2,1,1,2,0.068850370060,0.048611111111,"{36: 1, 48: 1}","{0: 1, 12: 1}"
626010,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
628320,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
630630,3,2,0,0,0,0,0.005850630851,0.000000000000,{},{}
632940,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
635250,5,3,0,1,1,1,0.016013071895,0.000000000000,{},{}
637560,9,20,1,1,1,3,0.075332441298,0.013888888889,{72: 1},{12: 1}
639870,6,8,0,0,0,1,0.024636368089,0.000000000000,{},{}
642180,5,6,2,0,0,2,0.045724578024,0.029166666667,"{48: 1, 120: 1}","{12: 1, 84: 1}"
644490,5,3,0,1,1,1,0.010975415070,0.000000000000,{},{}
646800,3,2,0,0,0,0,0.004831932773,0.000000000000,{},{}
649110,4,4,0,0,0,0,0.012980461273,0.000000000000,{},{}
651420,5,6,0,1,1,2,0.019247791706,0.000000000000,{},{}
653730,7,10,0,0,1,1,0.034083847614,0.000000000000,{},{}
656040,2,1,0,0,0,0,0.002109704641,0.000000000000,{},{}
658350,5,4,0,0,0,0,0.014998500525,0.000000000000,{},{}
660660,9,16,1,0,0,1,0.066644920944,0.008771929825,{114: 1},{30: 1}
662970,7,12,3,1,2,3,0.079174561400,0.047303921569,"{48: 1, 60: 1, 102: 1}","{0: 1, 12: 1, 42: 1}"
665280,4,3,0,0,1,1,0.007872744539,0.000000000000,{},{}
667590,7,12,0,1,1,1,0.043639928727,0.000000000000,{},{}
669900,6,9,0,0,0,0,0.030270167990,0.000000000000,{},{}
672210,6,8,1,1,1,1,0.041863382620,0.016666666667,{60: 1},{24: 1}
674520,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
676830,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
679140,5,6,0,0,0,0,0.024571951765,0.000000000000,{},{}
681450,5,3,1,0,0,0,0.016263512316,0.008771929825,{114: 1},{30: 1}
683760,7,12,1,1,2,3,0.057657462286,0.008333333333,{120: 1},{0: 1}
686070,6,9,5,0,0,2,0.088900722361,0.068896364214,"{48: 1, 60: 1, 78: 1, 102: 1, 114: 1}","{12: 1, 24: 1, 30: 1, 42: 2}"
688380,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
690690,6,8,0,2,2,2,0.025645771517,0.000000000000,{},{}
693000,2,1,0,0,0,0,0.004166666667,0.000000000000,{},{}
695310,3,2,0,0,0,0,0.007712765957,0.000000000000,{},{}
697620,7,12,1,1,1,1,0.057641736715,0.011111111111,{90: 1},{54: 1}
699930,4,3,0,0,0,1,0.008899393091,0.000000000000,{},{}
702240,5,4,0,0,1,1,0.020854836187,0.000000000000,{},{}
704550,6,6,1,0,0,0,0.027752981623,0.008333333333,{120: 1},{84: 1}
706860,4,4,0,0,0,0,0.015573044106,0.000000000000,{},{}
709170,6,9,1,1,1,1,0.040748341493,0.008333333333,{120: 1},{84: 1}
711480,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
713790,4,3,0,0,0,0,0.010985359670,0.000000000000,{},{}
716100,3,2,0,0,0,0,0.008163265306,0.000000000000,{},{}
718410,3,2,0,0,0,0,0.010499734184,0.000000000000,{},{}
720720,4,4,0,0,0,0,0.016828033262,0.000000000000,{},{}
723030,5,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
725340,6,8,1,1,1,1,0.059373482209,0.027777777778,{36: 1},{0: 1}
727650,2,1,0,0,0,0,0.002645502646,0.000000000000,{},{}
729960,2,1,1,1,1,1,0.027777777778,0.027777777778,{36: 1},{0: 1}
732270,3,2,0,0,0,0,0.005961558228,0.000000000000,{},{}
734580,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
736890,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
739200,5,3,0,0,0,0,0.006797204641,0.000000000000,{},{}
741510,5,4,0,1,1,1,0.015336661546,0.000000000000,{},{}
743820,6,9,1,0,0,1,0.046568312106,0.013888888889,{72: 1},{12: 1}
746130,4,4,0,0,0,0,0.016197552448,0.000000000000,{},{}
748440,4,3,0,0,0,0,0.008446526151,0.000000000000,{},{}
750750,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
753060,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
755370,4,4,1,1,1,1,0.021898297541,0.011111111111,{90: 1},{30: 1}
757680,3,2,0,0,0,0,0.013322884013,0.000000000000,{},{}
759990,3,2,0,0,0,0,0.006018518519,0.000000000000,{},{}
762300,3,2,0,0,0,1,0.013528138528,0.000000000000,{},{}
764610,6,8,1,1,1,2,0.053050010897,0.027777777778,{36: 1},{0: 1}
766920,3,2,0,0,0,0,0.011269841270,0.000000000000,{},{}
769230,2,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
771540,3,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
773850,11,30,1,1,1,1,0.101752780771,0.011111111111,{90: 1},{54: 1}
776160,5,6,3,0,0,0,0.048689527032,0.034803921569,"{60: 1, 102: 1, 120: 1}","{18: 1, 24: 1, 84: 1}"
778470,3,2,0,0,0,0,0.009642857143,0.000000000000,{},{}
780780,4,3,0,0,0,1,0.017496392496,0.000000000000,{},{}
783090,6,5,0,0,1,1,0.024229353577,0.000000000000,{},{}
785400,3,2,0,0,0,0,0.007712765957,0.000000000000,{},{}
787710,3,2,0,0,0,0,0.006892230576,0.000000000000,{},{}
790020,5,6,0,0,0,0,0.024876840502,0.000000000000,{},{}
792330,5,6,0,1,1,1,0.021518907540,0.000000000000,{},{}
794640,5,4,0,0,0,0,0.013753250404,0.000000000000,{},{}
796950,6,8,3,2,2,2,0.066066985750,0.044444444444,"{36: 1, 120: 2}","{0: 1, 84: 2}"
799260,6,9,1,1,1,1,0.043547748548,0.011904761905,{84: 1},{0: 1}
801570,4,2,0,0,0,1,0.006036324786,0.000000000000,{},{}
803880,3,2,0,0,0,0,0.006521471638,0.000000000000,{},{}
806190,4,3,0,1,1,2,0.009434203789,0.000000000000,{},{}
808500,6,8,0,0,0,1,0.030738916513,0.000000000000,{},{}
810810,3,2,0,1,1,1,0.004201014585,0.000000000000,{},{}
813120,2,1,0,0,0,0,0.004761904762,0.000000000000,{},{}
815430,3,2,0,0,0,0,0.008637873754,0.000000000000,{},{}
817740,3,2,0,0,0,0,0.011507936508,0.000000000000,{},{}
820050,7,12,0,1,1,1,0.032793004977,0.000000000000,{},{}
822360,8,15,0,1,2,3,0.051233849319,0.000000000000,{},{}
824670,4,2,0,0,0,0,0.005978835979,0.000000000000,{},{}
826980,3,2,0,0,0,0,0.005238791423,0.000000000000,{},{}
829290,1,0,0,0,0,0,0.000000000000,0.000000000000,{},{}
831600,7,12,2,1,1,1,0.063068669923,0.021153846154,"{78: 1, 120: 1}","{0: 1, 42: 1}"
